source_id,pf,pf_error,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,radius_gspphot,ew_espels_halpha,spectraltype_esphs
4688993200726757120,1.3795382343166422,2.1950576E-5,5677.159,4.6667,-3.437,2333.3442,0.0034,0.6181,,
4688994094079923968,2.647659646641554,6.1544946E-5,5617.637,4.1985,-1.8355,2966.5417,0.1894,1.3096,0.19035877,B
4688994605134230656,1.4235062032750427,8.132903E-5,5813.8286,4.5056,-2.4286,2449.742,0.0135,0.8006,-0.388911,F
4688995331033170176,1.4929777702403768,5.26819E-5,5559.444,4.352,-3.8485,2827.7751,0.01,1.0112,0.15360065,B
4688995708933736832,1.365814700924672,5.5782497E-5,,,,,,,,
4688995910881526016,2.5193419903245284,2.2932835E-4,,,,,,,-0.04873432,B
4688996013964114304,1.378832884581843,5.5907673E-5,5371.9634,4.7159,-3.6287,2034.4437,0.1781,0.5612,,
4688996739782230400,1.7964350317549778,1.1370821E-4,5534.288,4.6943,-2.4299,1933.1969,0.0258,0.5897,,
4688997014660058880,1.9379576775899592,3.2584932E-5,5610.093,4.1949,-1.5944,3471.8882,0.0139,1.3283,-0.27495897,F
4688997358257544192,4.28841253464991,4.311119E-4,5680.311,4.1045,-0.917,2742.5674,0.3326,1.6364,0.07984793,F
4688997633135363072,1.4917808741439416,3.463942E-5,5775.0425,4.3554,-4.0545,2765.544,0.04,1.0156,-0.38997906,B
4688997873591801984,5.377200708387286,9.593087E-5,5911.952,3.64,-2.4005,3098.1824,0.3805,2.2134,0.14773738,O
4688998457769023488,1.2231722108077625,5.1666197E-5,5591.319,4.6834,-3.8906,2322.73,0.0115,0.6008,,
4688998590862822400,4.87604681196421,3.73913E-4,6029.159,3.6819,-0.8038,3621.273,0.7498,2.515,0.11974531,F
4688999626000349824,1.935966230906452,1.4162713E-4,5672.997,4.4964,-3.3897,2186.1248,0.008,0.8063,3.0183757E-4,F
4688999729079453056,2.5097518222601196,7.369604E-5,6023.813,3.9551,-1.146,3534.158,0.6718,1.5481,-0.3008263,G
4688999793445679360,1.7063107272183493,2.7405684E-5,5348.4604,4.633,-1.6184,2148.9438,0.0031,0.637,,
4689000519353391872,1.955233913530656,7.756694E-6,6769.2515,4.2727,-0.2404,3869.572,0.4146,1.3579,0.28425378,F
4689000828590888832,2.1501868058261264,1.0625006E-4,,,,,,,-0.24065338,G
4689000931670161920,1.7059720266801677,8.38651E-5,5889.681,3.661,-4.0472,6197.0,0.2439,2.1399,,
4689002168563334400,1.228957908200836,2.2384302E-5,5649.858,4.706,-1.4113,2676.647,0.0099,0.6149,,
4689002443498240896,2.018672481898134,2.3231512E-5,5569.0938,4.2054,-1.3521,3435.2363,0.0057,1.3174,-4.4989478E-4,F
4689002752735946368,2.3321836029216954,7.700055E-5,5373.264,4.2756,-4.0972,2454.211,0.1093,1.0998,0.25152856,G
4689002920275681920,1.6569022925072943,2.1275751E-5,5783.5806,4.3751,-4.103,2715.5894,0.0089,0.9841,-0.002847743,O
4689003886609602944,2.1388152585531333,1.0768751E-4,5597.387,4.2649,-3.9759,2809.988,0.2023,1.156,0.5289174,B
4689004161487479552,2.386574882691861,3.9614817E-5,5637.1216,4.5485,-0.5862,2014.3794,0.1044,0.7569,0.016081402,F
4689004195847185152,2.41918574231903,1.0163582E-4,5651.5703,4.48,-3.7161,1974.7211,0.0289,0.8283,,
4689004401950330880,1.1822834778270856,7.845369E-6,5673.1123,4.6293,-3.9468,2541.7104,0.0117,0.6559,,
4689004642523712512,1.363311193154235,4.0958024E-5,5752.561,4.632,-2.0483,2060.531,0.0102,0.6446,0.25916967,B
4689005157920128896,1.638750251786882,6.003923E-5,5360.015,4.3688,-4.094,2782.3042,0.0747,0.9611,0.32065275,B
4689005192279556864,3.3874970737410472,1.9188631E-4,5854.0645,3.7653,-1.4206,3577.8687,0.3437,1.922,0.090238206,F
4689005879474258688,2.879456153430083,8.799619E-5,,,,,,,0.16571568,unknown
4689005913833942912,1.8332633841546022,6.2062754E-6,6919.3,4.1061,-1.6633,4077.78,0.436,1.376,-0.04232148,F
4689006188711824768,4.916255449642082,1.660892E-4,5848.777,3.555,-0.902,4470.0923,0.2678,2.9743,0.06558046,F
4689006497893831424,1.5037893243092524,4.0054925E-5,,,,,,,,
4689006532309029888,3.174173811672496,4.7232665E-4,6404.292,4.2429,-1.4893,2365.7903,0.3243,1.1047,0.13778321,B
4689008834411574144,1.853673848650386,1.4039413E-5,5674.57,4.4995,-3.7638,2111.84,0.0755,0.8026,0.55641806,B
4689009139405062016,1.4141654103055938,1.1863951E-5,5925.202,4.6085,-1.5151,2742.2468,0.0069,0.6925,0.09862693,F
4689012820089924352,3.504128194518825,6.900852E-5,,,,,,,0.04545196,G
4689013404258700032,1.6700189333803648,1.572101E-5,5944.8525,4.6374,-3.8881,1976.2806,0.0528,0.6636,-0.19404829,B
4689014636849497344,1.704845139129582,5.4528056E-5,6122.451,4.6756,-1.4534,3962.5024,0.0039,0.6771,,
4689015053525949952,3.552656786299251,2.0651976E-4,5908.5938,3.6526,-2.0376,3611.511,0.2802,2.1858,0.096044526,F
4689015087885689600,1.5536457805645576,1.5083681E-5,5924.233,4.5083,-3.9364,2358.4648,0.0057,0.8022,0.25460467,B
4689015294044052736,1.6366391072108102,9.073585E-5,,,,,,,0.14749125,B
4689015633299728768,1.932045596075592,1.6832073E-5,5811.815,4.508,-1.0131,2485.3628,0.0093,0.8144,0.39719173,F
4689016359195804288,1.677202370716233,3.6763762E-5,5840.816,4.5276,-2.4831,2020.959,0.3224,0.774,,
4689016458014434048,2.2130774998715257,5.2247295E-5,6340.497,4.4226,-4.0012,2261.3113,0.0081,0.8692,,
4689016835874656128,1.9950221745469978,5.0730578E-5,5742.2783,4.2071,-3.0806,3268.0605,0.0397,1.2889,0.030539377,B
4689017080750603008,1.498627509139556,6.2464865E-6,5641.4834,4.5808,-3.8139,2344.5552,0.015,0.7032,0.294101,G
4689017321268737280,1.6638365560803974,4.9373808E-5,,,,,,,,
4689018180262080512,1.3821395273805137,1.818392E-5,5604.478,4.6694,-1.7359,2201.1587,0.009,0.6155,-0.21513206,F
4689019004895536512,4.33003342441352,7.170928E-5,6404.0244,4.0007,-0.1507,3492.2732,0.522,1.8303,0.10353589,F
4689021100839432832,2.9055433030117572,2.2201988E-5,5910.005,3.9861,-0.7619,3470.5828,0.2492,1.5247,-0.036290832,F
4689021925453816448,1.2913962116795046,1.2219223E-5,5947.301,4.6218,-1.5953,2828.6196,0.0033,0.6882,,
4689022470886233856,1.1546472974569937,4.814952E-5,,,,,,,,
4689022539605933568,1.2114268597022668,1.7506876E-5,6047.3745,4.6345,-3.5511,2741.4143,0.0056,0.6779,0.30079117,B
4689023162404262656,2.383058792652411,2.6842126E-5,6017.923,4.4464,-1.4152,2751.7793,0.2096,0.897,0.033570044,F
4689023673477820672,2.898937124322154,2.1759559E-5,5902.4307,4.1502,-0.4455,2932.831,0.3216,1.282,0.052994035,F
4689024536793566720,2.9646883818953067,9.409145E-5,5128.1216,2.2525,-1.7698,13775.602,0.0497,13.4972,0.10755931,F
4689024880359958784,1.187551980774686,2.0373562E-5,5869.5205,4.6087,-3.7571,2853.454,0.0245,0.6699,,
4689024914750828160,1.707468288066481,1.899155E-5,5545.934,4.6836,-3.0196,1836.9102,0.0149,0.595,0.22642067,F
4689025155237698816,2.111919541819587,5.647728E-5,5713.2866,4.3936,-2.1067,2620.6965,0.0127,0.9542,-0.13658254,B
4689027457371393920,1.5549384721826116,2.0894953E-5,5899.146,4.6461,-1.0794,2423.5747,0.0072,0.6889,0.12007066,F
4689027457371425664,4.5471514261836585,1.5231036E-4,5685.4087,3.5842,-1.5652,3554.9282,0.2774,2.3657,0.21739198,F
4689029656394485888,2.047062721696429,2.4732875E-5,5507.8555,4.3876,-3.1829,2695.3708,0.0054,0.9514,0.3895577,F
4689029862552916736,1.6561570596344053,2.3055967E-5,,,,,,,0.24137445,F
4689029931272382848,1.8724385780453572,1.0954659E-4,6016.393,4.4004,-1.3326,2721.613,0.2506,0.967,0.018049575,F
4689030064374355968,1.5157636242742807,1.3588556E-5,5794.481,4.6986,-1.1844,2597.0823,0.0033,0.639,,
4689030206152011008,4.1240382769877,1.06601176E-4,,,,,,,0.024288783,G
4689030515389622656,1.2062249512695444,5.332381E-5,5751.5977,4.6441,-4.0511,2510.4353,0.0263,0.6365,,
4689031546181722240,1.7014521213588225,1.5298965E-5,5491.5034,4.3607,-4.092,2680.2244,0.0084,0.992,,
4689031683620610816,2.0500805313686006,1.6571197E-4,,,,,,,,
4689031821059532032,1.2304643436737805,1.2034364E-5,5774.32,4.6391,-3.1717,2549.0999,0.0063,0.6421,,
4689031855389708672,3.0422457688706626,5.126588E-5,5753.591,4.2387,-2.4825,2586.2136,0.1255,1.2271,0.0040422594,unknown
4689032645693164672,1.891490280977471,2.1827715E-5,6146.918,4.3712,-0.8288,2852.9468,0.4234,0.9667,-0.12891582,F
4689033882613825408,1.4433092953247886,6.360307E-5,5674.405,4.7124,-3.7977,1890.7266,0.0098,0.598,-0.011504727,B
4689037009379724160,2.338839058820767,5.260049E-5,6061.141,4.1068,-0.8101,3600.3916,0.2389,1.3177,0.09787833,F
4689037898398780544,1.8862278879373655,1.7792374E-5,5617.656,4.4539,-1.3753,2498.1858,0.0082,0.8702,-0.1064327,G
4689038241996620032,2.370982683424803,6.897764E-5,6445.071,4.2216,-0.8643,3406.3967,0.3257,1.2082,0.027262226,F
4689038345119035520,2.3045095076725644,6.934528E-5,,,,,,,0.39469036,G
4689039375863876992,1.579259521413901,4.2569474E-5,5511.933,4.5729,-4.1111,2140.0496,0.0229,0.7052,,
4689040926391028096,2.088580471331627,5.9153146E-5,5802.474,4.1988,-3.7509,3162.2603,0.0137,1.3104,0.31936696,F
4689041269988389504,1.5081202171645576,2.975028E-5,6053.1006,4.5173,-1.0755,2827.963,0.0061,0.7936,0.053149585,A
4689041854103844864,1.7910674772041146,1.0194034E-5,5384.698,4.3,-3.7758,2857.6853,0.0055,1.0681,0.035007842,B
4689043086753736832,1.7831863883997319,1.7492364E-5,5600.2397,4.6743,-1.2405,2410.195,0.0042,0.631,,
4689045805473760640,1.9765248584638306,8.063723E-5,5503.7627,4.3729,-1.7754,2588.61,0.0483,0.9784,0.14820093,G
4689048485534215552,1.8667476691221605,1.5477018E-4,,,,,,,0.59212923,F
4689049207088691584,2.403956916100411,4.1380707E-5,5676.8384,4.5748,-0.5719,2035.733,0.0546,0.7527,-0.022875972,G
4689051401777154816,3.5458863435066448,1.3610313E-4,5727.7324,3.3212,-1.4708,6074.5054,0.4245,3.9905,0.07546495,B
4689053085404296448,1.5991068286968306,5.2782943E-6,6082.631,4.448,-0.8872,3129.3977,0.0085,0.8746,0.3437008,F
4689054876445272192,1.3056949241153992,8.720156E-6,5814.3203,4.627,-2.4459,2803.3118,0.0063,0.654,,
4689056005984060032,1.2512595703954772,1.2865781E-5,6362.314,4.3972,-4.0314,2989.1604,0.005,0.8955,0.19105373,B
4689056285194493184,1.435854705012094,9.452645E-6,5773.7744,4.6802,-1.6536,2261.1226,0.01,0.6326,0.057229508,F
4689056521445026048,1.3383754255919307,1.6339209E-5,5803.6914,4.5743,-1.9249,2534.8074,0.0115,0.7205,-0.19676542,unknown
4689057006750263424,2.9051429046857487,2.4136362E-4,5642.041,4.1758,-1.5105,2319.5647,0.0534,1.38,0.3426966,F
4689057315987865984,1.4053028720218192,1.6211714E-4,6401.202,4.3327,-1.4959,3216.7722,0.288,1.0898,0.24317546,F
4689057350347613184,3.664211025334768,4.7678546E-5,5549.796,3.6936,-0.972,3745.2563,0.1476,2.1287,0.10766492,G
4689057419066835328,2.239658133602693,5.7695765E-5,5752.643,4.3327,-2.4643,2547.0366,0.0098,1.0523,,
4689057453426565248,2.4267959296901727,5.812035E-5,5678.7866,4.1916,-1.587,3027.2039,0.1954,1.3419,0.27850252,unknown
4689057487786533760,1.986735653049259,3.4704397E-5,6247.1777,4.113,-1.2739,3555.4065,0.2844,1.2813,0.34116134,F
4689058381139732352,2.6018276498455704,1.6418826E-4,,,,,,,0.4970575,F
4689058690377133440,4.245842426489861,1.0060885E-4,,,,,,,0.19362679,F
4689058999614773376,3.1681831437508925,4.862831E-5,5453.9033,4.2587,-2.4823,2136.3906,0.1256,1.1509,-0.07511796,B
4689059068334210304,4.491808199423861,4.1373034E-5,5533.4014,3.4354,-1.409,4103.2227,0.1711,2.8562,-0.05280325,F
4689059102693934720,1.4504330348279182,6.199956E-5,6081.3823,4.4126,-2.3928,2820.6013,0.0168,0.938,0.24525692,unknown
4689059137053679232,1.5381242595189073,1.3882955E-5,6091.1284,4.5539,-1.8601,2836.2686,0.0048,0.7619,0.05931132,unknown
4689059682517993088,1.7153968411103928,9.594681E-6,5571.482,4.6426,-1.2667,1873.6353,0.0315,0.6391,-0.10314715,F
4689061159942324096,1.7883809404988542,9.437217E-5,5565.3955,4.7024,-3.9527,1618.084,0.0606,0.5897,,
4689063397661829248,2.062728618518387,3.646372E-5,5342.794,4.3412,-1.5056,2493.79,0.0036,1.0226,0.070247866,F
4689064600251889024,1.8366692361186636,2.5093834E-5,5799.414,4.5533,-0.821,2409.941,0.0043,0.7493,0.03218178,F
4689064909462738176,3.667957894431026,1.5527321E-4,5696.637,4.194,-4.1125,1929.7678,0.2426,1.317,0.18490931,B
4689065081288196096,5.649175486986539,3.7961316E-4,5840.659,3.4435,-0.9922,4242.81,0.4929,3.5161,0.12325566,G
4689065837204089600,5.057745257713093,1.3875827E-4,,,,,,,0.071224004,F
4689066966782095360,1.6699394350877936,5.0320665E-5,5836.3096,4.427,-4.1026,2713.5671,0.0179,0.9076,,
4689067864428491776,2.4416687293567048,4.557458E-5,5874.817,4.3917,-0.8611,2542.982,0.0387,0.9966,0.0749701,F
4689068826501151872,3.4829765313462535,7.924926E-5,6007.8613,4.1156,-0.5534,2821.1184,0.3632,1.3441,0.07417269,F
4689069032659481600,3.654544890186847,1.7132232E-4,6292.8887,3.7307,-1.1124,4138.773,0.4453,2.2855,0.21149854,unknown
4689071021286211072,4.860553126237591,2.0852526E-4,5662.303,3.5094,-1.6782,3536.3997,0.0711,2.6104,0.18717544,unknown
4689071437841162624,2.846165500637383,2.1773936E-4,,,,,,,,
4689075870248251008,1.3359079966145784,3.221542E-5,5946.873,4.6353,-3.0883,2920.2466,0.007,0.6687,,
4689081294752519424,2.1435623302909517,2.5496254E-5,6207.8823,4.3948,-1.4336,2262.5046,0.4498,0.9011,-0.20676568,G
4689081299086833408,2.07214076671955,1.2404326E-4,5564.6836,4.3889,-2.4367,2433.2358,0.0107,0.9535,0.26429453,A
4689081367806238976,4.3751329898621565,6.167186E-5,5538.927,3.5774,-1.1078,3612.08,0.2971,2.4407,0.040640328,F
4689081573964726784,3.373863234729955,8.691905E-5,5969.816,4.4141,-2.4684,2212.4414,0.1151,0.93,0.1436532,B
4689082398598438272,5.146964227590443,1.4761067E-4,5721.0137,3.617,-0.8103,3749.336,0.2371,2.5884,0.23073845,F
4689082570397131392,2.3422974620036348,7.038618E-5,6164.88,4.4272,-1.4136,2136.4316,0.4942,0.8647,0.031545702,F
4689084528903138944,4.900552426112354,1.3552565E-4,5685.749,3.5562,-1.2904,3641.6675,0.2547,2.6061,0.18105413,G
4689084627637505280,4.040787182591575,1.1574197E-4,5948.192,3.7151,-1.7531,3472.174,0.343,2.0476,0.27335098,B
4689085044299218560,1.3092674670627065,1.1263211E-5,5913.325,4.6372,-1.4729,2559.5945,0.01,0.6758,-0.7573736,F
4689086315609426944,4.045122944227828,5.077469E-5,6067.0635,3.9474,-0.7312,3594.2263,0.3247,2.1191,0.0894035,F
4689086693566544128,2.2324597319459127,2.6455013E-5,5533.2705,4.2794,-1.4072,2851.3481,0.0084,1.1605,0.1907777,G
4689087861797718528,1.9567525769790137,5.811362E-5,,,,,,,-0.12095251,G
4689089579784553472,1.4461552895252872,6.4978E-5,5606.3643,4.6078,-2.4064,2148.9014,0.0071,0.6727,0.04682041,F
4689089820302925824,2.3035303530092484,1.203272E-4,,,,,,,0.1546742,A
4689090095180581248,4.781361231420396,3.4757037E-4,26284.094,4.2013,0.0033,14950.408,1.5682,4.3001,,
4689090198259791616,1.7546309040061172,1.15758776E-4,5551.0483,4.658,-1.614,1704.5765,0.0192,0.6175,0.07457669,G
4689091022893509888,3.9021623530544174,7.2043174E-4,5864.3057,3.7778,-1.3544,3334.947,0.285,1.8992,-0.028643567,G
4689097310682200192,2.173794521423924,3.032448E-5,5755.034,4.4026,-1.9975,2601.6,0.0099,0.9425,0.2567014,G
4689098238395116672,1.634016526587306,1.2657937E-5,5807.4966,4.6844,-2.8421,1915.1171,0.0069,0.6252,,
4689109675895735936,1.510281566480588,5.380891E-6,5975.3667,4.5189,-1.1692,2891.443,0.0097,0.7731,-0.3122451,F
4689112325887741952,2.1171422596371277,7.494436E-5,6118.681,4.4229,-1.1768,2494.2913,0.4102,0.8748,-0.28197324,F
4689114898596409600,1.0993488597608103,2.6147165E-5,6238.8564,4.6573,-3.4162,2946.5342,0.0078,0.6826,,
4689129780636186752,1.2416221187676137,3.1195512E-5,5561.874,4.6815,-1.572,2215.6538,0.0056,0.611,0.19463679,F
4689130055514046976,3.075190315497226,3.2281932E-5,5737.196,3.9558,-0.5539,3463.396,0.1085,1.6056,0.14095032,F
4689136274626321792,2.0621677246445747,1.2873073E-5,6045.3296,4.3871,-1.3738,2975.1367,0.2091,0.9868,-0.06806893,F
4689155172482490752,1.0865556735944077,1.618727E-5,6281.578,4.6121,-3.3417,3962.4392,0.0085,0.7219,,
4689161700832578176,1.6692167139519132,3.5419576E-5,,,,,,,0.32408255,unknown
4689162834705649664,1.4806886898753295,5.7796096E-5,,,,,,,,
4689211449433259904,1.1923345270190269,2.1832851E-5,6005.6387,4.5889,-2.3068,2918.9163,0.0073,0.7167,,
4689234573536186624,2.160252339614089,4.7851496E-5,5344.152,4.3716,-1.0463,2541.253,0.0043,0.997,0.088257894,F
4689246260148791680,2.912623347541908,1.4044785E-4,5702.0347,4.1036,-0.9238,3027.6409,0.0375,1.6375,0.16115241,G
4689251723347334912,1.529951264438674,2.3930708E-5,5651.303,4.6643,-2.4014,2108.756,0.0064,0.6159,-0.23281242,B
4689253338255280128,1.457223933672011,3.2543343E-5,5892.103,4.6192,-4.0057,1978.6211,0.624,0.6701,0.1624652,B
4689268216023421952,1.8108565124888742,3.4435125E-5,5420.08,3.7312,-0.6308,3576.2996,0.1974,2.092,-0.13883543,F
4689268452259120128,1.319191469351525,1.8087638E-5,,,,,,,,
4689268593983216768,2.2229565128574906,3.2099313E-5,5713.5938,4.4762,-0.4943,2235.9043,0.0342,0.8362,0.2727708,F
4689272648432310400,2.345932098363267,5.5390992E-5,5653.0444,4.5551,-0.778,1839.5521,0.0335,0.7351,0.34041777,F
4689273163825662848,3.0719071135364557,1.4411537E-4,6096.2036,4.0886,-1.394,3190.8333,0.2486,1.5948,0.1407873,F
4689275225409769728,1.4224747173532526,2.8011887E-5,5879.9536,4.608,-2.8344,2311.5168,0.0123,0.6711,0.4085492,F
4689276943396415360,2.243364475558638,2.5365358E-5,,,,,,,,
4689277218274319616,2.281622259612833,5.5751836E-5,6426.6772,3.9835,-3.4461,4027.836,0.2074,1.4792,-0.14893787,B
4689278588359302912,2.042248010852775,7.376723E-5,5534.565,4.3802,-1.7737,2628.7253,0.0072,0.97,-0.13191487,F
4689279142419623168,1.8702578949798714,4.818523E-5,5791.568,4.3577,-3.5857,2671.1365,0.0162,1.0124,,
4689279314218300416,2.220752296660872,2.686003E-5,6724.797,4.0662,-2.2934,3769.1106,0.242,1.3802,0.11412323,unknown
4689279451657257984,2.02282175542361,1.1374512E-4,6477.73,4.4349,-0.2423,3295.5642,0.4068,1.0698,-0.09856925,F
4689280894766404608,2.9451477650965496,1.2965545E-4,6179.433,4.211,-1.0747,2553.1487,0.3478,1.144,0.21007515,F
4689283540466094208,1.3142632014170572,2.3825009E-5,5786.429,4.6432,-1.7414,2437.6682,0.004,0.6492,0.22617039,F
4689284365099815552,3.0504327907858086,4.0188836E-5,6059.0684,3.9395,-1.1745,3320.697,0.2816,1.5856,-0.14045963,F
4689313463502944896,2.036325545725374,9.831297E-5,5792.093,4.63,-2.1331,2154.6282,0.007,0.6505,0.2020717,F
4689347552660741632,1.6443363432163385,4.734325E-6,6011.3584,4.4629,-1.0124,2831.536,0.0796,0.8341,0.13548873,F
4689351710189042304,3.243324860527797,1.07557455E-4,6829.141,3.9601,-1.0925,4253.8955,0.2939,2.036,0.32552758,F
4689351980765931648,1.0908426629215846,1.6797752E-5,6186.422,4.6936,-2.2096,3769.93,0.0027,0.6583,,
4689354592101226496,1.2336499650809722,1.7108565E-5,5791.26,4.6519,-1.7604,2511.4692,0.0074,0.6465,,
4689355352322759936,2.646899879387191,1.1833243E-4,5767.1064,4.2198,-0.7765,3191.6426,0.0135,1.3496,0.21552385,G
4689360952958669696,1.6800768813287377,5.3767315E-5,5538.273,4.5054,-1.7798,2286.6855,0.0086,0.7895,-0.36644456,F
4256556097804323456,2.0574985096002347,2.4638098E-4,5504.9053,2.886,-0.5498,2263.486,5.5082,8.989,0.09023356,K
5856662557855409280,2.9822345507475174,6.080225E-5,,,,,,,0.110392824,F
4657951376166382080,2.883051132240394,5.026617E-4,,,,,,,,
6046808525330579712,1.1981178000862247,3.0479572E-5,6742.2666,4.0344,-3.8864,2199.86,0.9571,1.7602,0.23510478,B
183814674602852480,4.248020555103831,3.414478E-5,7686.204,2.567,-1.1065,3612.5303,5.27,15.0631,0.057373777,B
5858259014403682304,3.083977645217505,4.126142E-5,,,,,,,0.12612033,F
5336857028376256256,4.002238066287702,7.3814605E-5,,,,,,,0.3005847,unknown
5336904376096596480,3.9894378476779004,1.2303835E-4,,,,,,,0.21990886,M
5337016247087197696,5.101009365152353,2.624181E-4,8400.921,2.9245,-2.3837,2111.0657,9.3335,8.9474,-0.07070804,M
6638377559519795456,1.3782320890339121,8.319721E-6,6081.2256,3.086,-1.3942,2613.5874,0.2383,5.9058,0.15838847,B
2516764631167921024,1.3896202107194808,3.3193228E-5,6240.48,3.7282,-1.1458,2764.087,0.2528,2.2682,0.2616985,F
4309752295724952064,5.618812397022612,4.868618E-4,4035.3367,0.9601,-0.7623,2028.3704,9.9329,51.9533,0.09671712,M
4657877635958425600,3.2803217152605866,1.0003739E-4,,,,,,,0.104501426,O
4657877811942765056,2.704465574924804,1.8005153E-4,,,,,,,0.1914298,G
4657878121180290176,4.167743098554589,1.1968415E-4,5626.955,3.7493,-0.9744,2430.4736,0.2648,1.9894,0.122629315,F
4657880045326474496,3.931440001749613,1.0575321E-4,5329.939,3.4839,-0.7874,3501.9204,0.2001,2.8098,0.26514044,G
4657880388923887872,2.8490148154480788,0.0010083485,5674.5293,4.1089,-0.9061,2643.5256,0.2566,1.6261,-0.22267723,G
4657882106911459840,4.1576391112824815,2.602133E-4,5559.105,3.5697,-0.5815,3855.5874,0.3561,3.0128,0.11374622,F
4657884404693080576,3.105601252981002,8.564315E-5,6016.687,3.8279,-0.9978,2987.2673,0.4524,1.9058,0.26442298,F
4657885680273951360,2.8704678415160547,7.844365E-5,5609.5137,3.5845,-1.3603,3483.062,0.4091,2.3852,0.18693095,G
4657887020355374976,1.7741391178554375,1.3004199E-5,5531.218,4.372,-1.7287,2365.7292,0.0072,0.9834,0.0870102,F
4657889734776514048,2.893551982104784,4.9654176E-5,5433.8413,4.1311,-0.3516,2878.219,0.0229,1.6686,0.10017066,F
4657889970934433664,3.448351531400334,6.8153284E-5,6004.861,4.0188,-0.6708,2930.943,0.6573,1.9039,0.116839126,G
4657890215812649600,3.5680472640170033,5.0711253E-5,5525.7183,3.0081,-0.2787,6456.701,0.4495,7.809,0.18077092,G
4657892620995420672,3.3972110076648065,8.275403E-5,5390.2764,3.5698,-0.8565,3508.7578,0.242,2.4824,0.16022354,G
4657892857378154496,2.1120516356482226,3.5232657E-5,5957.3096,4.1937,-0.5272,2609.48,0.3288,1.2044,0.059127096,F
4657894373342927104,3.09558822281835,1.379457E-4,5533.4165,3.6122,-1.08,3602.1987,0.0392,2.329,0.23028317,G
4657894575168048128,3.284887190297255,1.0266864E-4,5427.0293,3.7405,-0.7157,2956.1665,0.514,2.0315,-0.13342118,unknown
4657895502889028224,3.29477590118911,8.067547E-5,,,,,,,0.3020661,G
4657895674651085952,2.5245753916657225,8.3986626E-5,,,,,,,0.1428854,F
4657896434927683968,4.638305037099919,2.3728037E-4,6007.5776,3.878,-0.306,3068.6748,0.7724,2.5107,0.1463471,F
4657897564435636608,3.5971258344761177,9.2343755E-5,5783.676,3.7111,-1.4348,3014.0125,0.5269,2.055,-0.0629699,B
4657899355506625408,4.227445402080991,5.1078154E-4,5418.447,3.5473,-0.5094,3918.9863,0.1339,3.0956,0.18124433,F
4657899664744215040,5.487942238782381,5.9805636E-4,5847.239,3.4443,-0.5791,3807.7375,0.5822,3.8164,0.17176177,F
4657899973981773952,2.710224605850183,7.22702E-5,,,,,,,0.0627108,G
4657900626816530688,1.7072202748287846,1.0698588E-5,5663.354,4.394,-1.9034,2360.1123,0.0086,0.9531,0.2165967,F
4657900832976411648,4.145316058495261,2.583193E-4,5457.405,3.4383,-1.1277,3551.1658,0.0848,2.9131,0.29507747,F
4657901447314237568,3.094797616447734,2.467139E-4,5903.471,3.6771,-2.0035,3172.0317,0.5505,2.1145,0.009470508,unknown
4657905574621720320,2.4949157059707563,6.618199E-5,5718.828,3.7871,-1.1037,3304.191,0.5944,1.8851,0.21677081,unknown
4657906120010361856,2.762115033624832,2.9787081E-5,6009.7217,4.1684,-0.0904,2811.954,0.4789,1.5358,0.25040886,F
4657906669952679680,2.706600182836155,1.1180518E-4,6007.1953,4.0785,-1.3937,2801.072,0.6211,1.6255,0.20249814,F
4657909285474478208,4.941678248633728,3.9655188E-4,5672.913,3.3767,-0.7896,4435.7754,0.2974,4.0105,0.2671821,F
4657909285474497792,4.475696310305512,7.222681E-5,5971.061,3.9022,-0.3868,3266.9233,0.446,2.406,0.05337084,G
4657909349908772736,4.463991346602436,4.9517956E-4,,,,,,,0.16289003,F
4657911003462362368,4.613382531423144,2.2917552E-4,5258.5176,3.5806,-0.6119,3052.047,1.1473,2.4771,0.2759144,O
4657912171694103424,4.92030269203352,1.1178572E-4,5464.276,3.3774,-0.3391,4976.8193,0.2855,4.2724,0.14943755,G
4657914542465726592,4.981969581670856,0.0012789544,,,,,,,-0.17565842,G
4657914675676624640,3.4209115750667842,6.7563946E-5,,,,,,,0.27855685,F
4657915294054902528,1.58173523112105,3.0607112E-5,6351.8096,4.4239,-0.0228,3044.052,0.3041,1.1049,0.014631087,F
4657915745056133504,3.7086872934506387,1.09156295E-4,,,,,,,0.2504915,unknown
4657916084328991488,5.0434741332257556,5.419312E-4,5190.398,3.2643,-0.7851,3697.7952,0.0906,3.5456,0.13680558,G
4657916599831025920,2.539925209046164,1.9270774E-4,,,,,,,0.13655032,B
4657921410118192128,2.061245667165131,2.2111252E-4,5587.925,4.7081,-1.137,3009.137,0.0059,0.6129,,
4657922479618729728,2.5238222848779914,2.4285875E-5,5583.025,4.1986,-0.7386,2760.3293,0.0025,1.4077,0.071836755,F
4657924472483232512,2.069774393711536,5.4543325E-5,5657.009,3.7915,-0.9556,3883.6626,0.0515,1.8868,0.06972581,G
4657924811899611648,4.616457971659857,1.6996163E-4,6316.178,3.669,-1.4485,3080.0571,0.7369,2.4234,0.14635637,unknown
4657924816029192832,3.4888758153331274,4.290742E-5,,,,,,,,
4657924919160156800,3.72691865171073,1.828318E-4,6273.4243,4.1861,-0.1358,2265.076,0.5684,1.4008,0.06472714,F
4657926087390795136,4.680523915965476,4.349168E-4,,,,,,,0.19053873,F
